index,name,age,guest_email,has_rewards,room_type,amenities_fee,checkin_date,checkout_date,room_rate,billing_address,credit_card_number
4209205,Lucas Brooks,32,james20@example.net,False,BASIC,30.12,2020-12-04,2020-12-05,130.3,"46262 Carter Roads
Lake Caitlin, ID 47528",573270169929.0
15604513,Nancy Smith,37,sarahernandez@example.com,False,BASIC,48.12,2020-01-20,2020-01-21,141.52,"418 Johnson Mall
Andreabury, MS 02294",639011116634.0
5270882,Christopher Brown,35,tracey36@example.net,False,BASIC,22.83,2020-05-29,2020-05-30,91.88,"1246 Chad Skyway Apt. 329
Bowmanstad, KY 93847",4.0040317082035354e+18
4540978,April Clark,34,galvanjennifer@example.net,False,BASIC,10.06,2020-08-19,2020-08-20,134.25,"0904 Johns Summit
Thomasmouth, ME 28175",377327428140182.0
4409836,Daniel Baird,40,asmith@example.org,False,BASIC,0.06,2020-09-26,2020-09-28,122.95,"369 Simmons Ports
North Christinechester, FM 95055",4233876025680376.0
2567281,Allen Martin,28,katrinamills@example.org,False,DELUXE,33.13,2020-03-04,2020-03-06,307.05,"5321 Delacruz Islands
New Samanthashire, ID 47693",213194716824457.0
9331733,Taylor Estrada,42,williamdaniels@example.com,False,BASIC,10.71,2020-09-25,2020-09-26,233.11,"89437 Taylor Expressway
East Bethburgh, DE 26781",3531155490372624.0
6471099,Brandon Suarez,35,josephhoffman@example.com,False,BASIC,48.12,2020-03-28,2020-03-29,181.5,"15815 Casey Roads
Port Timothy, DE 24392",4093011510802801.0
12904207,Brian Davis,28,amberbutler@example.net,False,BASIC,7.05,2020-11-10,2020-11-11,85.3,"5319 Anderson Locks Suite 592
Hillville, VA 06359",4450792200786142.0
5867482,Kim Edwards,43,annafarmer@example.com,False,BASIC,48.12,2020-03-14,2020-03-15,219.68,"1668 Parker Views Apt. 622
Garrisonshire, WY 26577",4138505637441499.0
3761418,Kristin Banks,33,amberlewis@example.com,False,DELUXE,45.34,2020-08-02,2020-08-03,319.15,"2671 Gerald Tunnel Suite 286
North Samuel, FM 27411",370165876065239.0
5571090,Bryan Williams,36,thomas24@example.org,False,SUITE,33.21,2020-12-10,,357.97,"2030 Christopher Inlet
Port Amber, MH 07045",6591025644770835.0
16250044,Claire Gentry,38,gabriellekelly@example.net,False,BASIC,20.11,2020-09-17,2020-09-20,90.67,"96965 Ellis Springs
Lake Spencer, OH 88534",6560200068467971.0
4198973,Brent Ferguson,34,brianzamora@example.net,False,DELUXE,39.04,2020-07-15,2020-07-17,121.29,"PSC 6402, Box 5375
APO AA 15664",566397053737.0
15554641,Tony Hayes,33,bmorris@example.org,False,BASIC,23.8,2020-12-21,2020-12-22,95.99,"581 Snyder Land Apt. 824
Kennethtown, FM 19786",30212656189060.0
7192390,Michael Wilson,41,chavezhannah@example.net,False,BASIC,48.12,2020-05-23,2020-05-25,123.11,"PSC 1964, Box 0032
APO AA 02406",503857772217.0
4226825,Lindsey Dunlap,37,gravessteven@example.org,False,BASIC,19.4,2020-01-23,2020-01-24,87.77,"PSC 7307, Box 7468
APO AE 12560",3550706553620147.0
10688762,Anna Gordon,32,cassie32@example.org,False,BASIC,24.51,2020-11-10,2020-11-11,120.29,"436 Smith Crest Suite 733
Melissaport, NM 15692",4593423614949781.0
584071,Joseph Turner,38,brandonallen@example.net,False,SUITE,32.53,2020-06-24,2020-06-25,234.49,"10839 Smith Valleys Apt. 529
Kingport, NH 79930",4617359498335915.0
11623672,Ronald Chandler,42,vsteele@example.com,False,BASIC,33.66,2020-01-19,2020-01-20,100.76,"8788 Erin Orchard Apt. 839
South Stephanie, AS 73913",6516008034790565.0
8959314,Brandon Calderon,38,udavidson@example.com,False,BASIC,7.62,2020-12-13,2020-12-14,129.09,"786 Evan Forges Suite 792
West Lisa, NY 98423",4.134959112557315e+18
6217781,Christina Strickland,35,kyle23@example.net,False,BASIC,7.38,2020-09-09,2020-09-11,143.29,"58454 Sherman Isle Suite 890
East David, NM 91780",3574124801802677.0
3826536,Ricardo Wang,46,donnaodom@example.net,False,BASIC,,2020-11-15,2020-11-16,183.51,"328 Danny Haven Apt. 575
Brownbury, FM 31800",4.783783004983893e+18
16138282,Miguel Lynn,39,tammycarey@example.net,True,BASIC,37.73,2020-04-03,2020-04-06,100.71,"48578 Parker Underpass
Bradybury, VA 45723",4271372474127278.0
15662531,John Taylor,36,gwebb@example.org,True,BASIC,0.0,2020-02-04,,173.13,"590 Peterson Roads Apt. 892
Lake Phillip, NE 80049",4.4629472135197363e+18
7169890,Mr. Jeffrey Copeland,29,carlnovak@example.com,True,SUITE,0.06,2020-03-10,2020-03-11,97.94,"2854 Steven Haven
West Michael, NE 22990",3519002403616745.0
9935400,Katie Warner,31,lwilliams@example.org,False,BASIC,48.12,2020-10-08,2020-10-11,178.71,"732 Dale Camp
Port Jennifer, MP 64418",6596727834310216.0
